zona,estado,year,month,fecha,temp_promedio,dias_calor,humedad_relativa,IRT,nivel_riesgo
Noroeste,Baja California Sur,2023,7,7/1/2023,40.5,26,43.3,78.77,Alto
Noroeste,Sonora,2023,8,8/1/2023,41.8,27,53.9,83.31,Alto
Noroeste,Sinaloa,2023,8,8/1/2023,41.8,27,53.9,83.31,Alto
Noroeste,Baja California,2023,8,8/1/2023,41.8,27,53.9,83.31,Alto
Noroeste,Baja California Sur,2023,8,8/1/2023,41.8,27,53.9,83.31,Alto
Noroeste,Sonora,2023,9,9/1/2023,32.3,15,47.3,59.9,Medio
Noroeste,Sinaloa,2023,9,9/1/2023,32.3,15,47.3,59.9,Medio
Noroeste,Baja California,2023,9,9/1/2023,32.3,15,47.3,59.9,Medio
Noroeste,Baja California Sur,2023,9,9/1/2023,32.3,15,47.3,59.9,Medio
Noroeste,Sonora,2023,10,10/1/2023,30.9,4,42.2,46.65,Medio
Noroeste,Sinaloa,2023,10,10/1/2023,30.9,4,42.2,46.65,Medio
Noroeste,Baja California,2023,10,10/1/2023,30.9,4,42.2,46.65,Medio
Noroeste,Baja California Sur,2023,10,10/1/2023,30.9,4,42.2,46.65,Medio
Noroeste,Sonora,2023,11,11/1/2023,23.7,0,50.4,36.45,Medio
Noroeste,Sinaloa,2023,11,11/1/2023,23.7,0,50.4,36.45,Medio
Noroeste,Baja California,2023,11,11/1/2023,23.7,0,50.4,36.45,Medio
Noroeste,Baja California Sur,2023,11,11/1/2023,23.7,0,50.4,36.45,Medio
Noroeste,Sonora,2023,12,12/1/2023,16.8,2,63.3,33.3,Bajo
Noroeste,Sinaloa,2023,12,12/1/2023,16.8,2,63.3,33.3,Bajo
Noroeste,Baja California,2023,12,12/1/2023,16.8,2,63.3,33.3,Bajo
Noroeste,Baja California Sur,2023,12,12/1/2023,16.8,2,63.3,33.3,Bajo
Noroeste,Sonora,2024,1,1/1/2024,18.4,0,57.2,31.87,Bajo
Noroeste,Sinaloa,2024,1,1/1/2024,18.4,0,57.2,31.87,Bajo
Noroeste,Baja California,2024,1,1/1/2024,18.4,0,57.2,31.87,Bajo
Noroeste,Baja California Sur,2024,1,1/1/2024,18.4,0,57.2,31.87,Bajo
Noroeste,Sonora,2024,2,2/1/2024,18.9,0,52,31.38,Bajo
Noroeste,Sinaloa,2024,2,2/1/2024,18.9,0,52,31.38,Bajo
Noroeste,Baja California,2024,2,2/1/2024,18.9,0,52,31.38,Bajo
Noroeste,Baja California Sur,2024,2,2/1/2024,18.9,0,52,31.38,Bajo
Noroeste,Sonora,2024,3,3/1/2024,23.9,0,37.6,34.04,Bajo
Noroeste,Sinaloa,2024,3,3/1/2024,23.9,0,37.6,34.04,Bajo
Noroeste,Baja California,2024,3,3/1/2024,23.9,0,37.6,34.04,Bajo
Noroeste,Baja California Sur,2024,3,3/1/2024,23.9,0,37.6,34.04,Bajo
Noroeste,Sonora,2024,4,4/1/2024,27.9,0,33.9,37.77,Medio
Noroeste,Sinaloa,2024,4,4/1/2024,27.9,0,33.9,37.77,Medio
Noroeste,Baja California,2024,4,4/1/2024,27.9,0,33.9,37.77,Medio
Noroeste,Baja California Sur,2024,4,4/1/2024,27.9,0,33.9,37.77,Medio
Noroeste,Sonora,2024,5,5/1/2024,35.4,11,30.2,56.02,Medio
Noroeste,Sinaloa,2024,5,5/1/2024,35.4,11,30.2,56.02,Medio
Noroeste,Baja California,2024,5,5/1/2024,35.4,11,30.2,56.02,Medio
Noroeste,Baja California Sur,2024,5,5/1/2024,35.4,11,30.2,56.02,Medio
Noroeste,Sonora,2024,6,6/1/2024,38.9,20,27.3,68,Alto
Noroeste,Sinaloa,2024,6,6/1/2024,38.9,20,27.3,68,Alto
Noroeste,Baja California,2024,6,6/1/2024,38.9,20,27.3,68,Alto
Noroeste,Baja California Sur,2024,6,6/1/2024,38.9,20,27.3,68,Alto
Noroeste,Sonora,2024,7,7/1/2024,41.6,29,47,83.67,Alto
Noroeste,Sinaloa,2024,7,7/1/2024,41.6,29,47,83.67,Alto
Noroeste,Baja California,2024,7,7/1/2024,41.6,29,47,83.67,Alto
Noroeste,Baja California Sur,2024,7,7/1/2024,41.6,29,47,83.67,Alto
Noroeste,Sonora,2024,8,8/1/2024,38.8,26,53,78.84,Alto
Noroeste,Sinaloa,2024,8,8/1/2024,38.8,26,53,78.84,Alto
Noroeste,Baja California,2024,8,8/1/2024,38.8,26,53,78.84,Alto
Noroeste,Baja California Sur,2024,8,8/1/2024,38.8,26,53,78.84,Alto
Noroeste,Sonora,2024,9,9/1/2024,34.4,13,50.3,60.88,Alto
Noroeste,Sinaloa,2024,9,9/1/2024,34.4,13,50.3,60.88,Alto
Noroeste,Baja California,2024,9,9/1/2024,34.4,13,50.3,60.88,Alto
Noroeste,Baja California Sur,2024,9,9/1/2024,34.4,13,50.3,60.88,Alto
Noroeste,Sonora,2024,10,10/1/2024,32.4,3,39.2,46.76,Medio
Noroeste,Sinaloa,2024,10,10/1/2024,32.4,3,39.2,46.76,Medio
Noroeste,Baja California,2024,10,10/1/2024,32.4,3,39.2,46.76,Medio
Noroeste,Baja California Sur,2024,10,10/1/2024,32.4,3,39.2,46.76,Medio
Noroeste,Sonora,2024,11,11/1/2024,23,1,47.7,36.1,Medio
Noroeste,Sinaloa,2024,11,11/1/2024,23,1,47.7,36.1,Medio
Noroeste,Baja California,2024,11,11/1/2024,23,1,47.7,36.1,Medio
Noroeste,Baja California Sur,2024,11,11/1/2024,23,1,47.7,36.1,Medio
Noroeste,Sonora,2024,12,12/1/2024,18.5,0,56.3,31.81,Bajo
Noroeste,Sinaloa,2024,12,12/1/2024,18.5,0,56.3,31.81,Bajo
Noroeste,Baja California,2024,12,12/1/2024,18.5,0,56.3,31.81,Bajo
Noroeste,Baja California Sur,2024,12,12/1/2024,18.5,0,56.3,31.81,Bajo
Noroeste,Sonora,2025,1,1/1/2025,17.3,2,55,32.12,Bajo
Noroeste,Sinaloa,2025,1,1/1/2025,17.3,2,55,32.12,Bajo
Noroeste,Baja California,2025,1,1/1/2025,17.3,2,55,32.12,Bajo
Noroeste,Baja California Sur,2025,1,1/1/2025,17.3,2,55,32.12,Bajo
Noroeste,Sonora,2025,2,2/1/2025,18.1,2,48,31.61,Bajo
Noroeste,Sinaloa,2025,2,2/1/2025,18.1,2,48,31.61,Bajo
Noroeste,Baja California,2025,2,2/1/2025,18.1,2,48,31.61,Bajo
Noroeste,Baja California Sur,2025,2,2/1/2025,18.1,2,48,31.61,Bajo
Noroeste,Sonora,2025,3,3/1/2025,22.8,2,40.8,35.38,Medio
Noroeste,Sinaloa,2025,3,3/1/2025,22.8,2,40.8,35.38,Medio
Noroeste,Baja California,2025,3,3/1/2025,22.8,2,40.8,35.38,Medio
Noroeste,Baja California Sur,2025,3,3/1/2025,22.8,2,40.8,35.38,Medio
Noroeste,Sonora,2025,4,4/1/2025,26,1,34.5,36.74,Medio
Noroeste,Sinaloa,2025,4,4/1/2025,26,1,34.5,36.74,Medio
Noroeste,Baja California,2025,4,4/1/2025,26,1,34.5,36.74,Medio
Noroeste,Baja California Sur,2025,4,4/1/2025,26,1,34.5,36.74,Medio
Noroeste,Sonora,2025,5,5/1/2025,33.3,10,28,52.21,Medio
Noroeste,Sinaloa,2025,5,5/1/2025,33.3,10,28,52.21,Medio
Noroeste,Baja California,2025,5,5/1/2025,33.3,10,28,52.21,Medio
Noroeste,Baja California Sur,2025,5,5/1/2025,33.3,10,28,52.21,Medio
Noroeste,Sonora,2025,6,6/1/2025,37.9,22,32.5,69.86,Alto
Noroeste,Sinaloa,2025,6,6/1/2025,37.9,22,32.5,69.86,Alto
Noroeste,Baja California,2025,6,6/1/2025,37.9,22,32.5,69.86,Alto
Noroeste,Baja California Sur,2025,6,6/1/2025,37.9,22,32.5,69.86,Alto
Noroeste,Sonora,2025,7,7/1/2025,42.7,26,43.4,81.32,Alto
Noroeste,Sinaloa,2025,7,7/1/2025,42.7,26,43.4,81.32,Alto
Noroeste,Baja California,2025,7,7/1/2025,42.7,26,43.4,81.32,Alto
Noroeste,Baja California Sur,2025,7,7/1/2025,42.7,26,43.4,81.32,Alto
Noroeste,Sonora,2025,8,8/1/2025,40.9,25,50.1,79.67,Alto
Noroeste,Sinaloa,2025,8,8/1/2025,40.9,25,50.1,79.67,Alto
Noroeste,Baja California,2025,8,8/1/2025,40.9,25,50.1,79.67,Alto
Noroeste,Baja California Sur,2025,8,8/1/2025,40.9,25,50.1,79.67,Alto
Noroeste,Sonora,2025,9,9/1/2025,36.9,14,52,64.98,Alto
Noroeste,Sinaloa,2025,9,9/1/2025,36.9,14,52,64.98,Alto
Noroeste,Baja California,2025,9,9/1/2025,36.9,14,52,64.98,Alto
Noroeste,Baja California Sur,2025,9,9/1/2025,36.9,14,52,64.98,Alto
Noroeste,Sonora,2025,10,10/1/2025,30.7,3,39.5,44.94,Medio
Noroeste,Sinaloa,2025,10,10/1/2025,30.7,3,39.5,44.94,Medio
Noroeste,Baja California,2025,10,10/1/2025,30.7,3,39.5,44.94,Medio
Noroeste,Baja California Sur,2025,10,10/1/2025,30.7,3,39.5,44.94,Medio
Noroeste,Sonora,2025,11,11/1/2025,21.5,0,50.2,33.97,Bajo
Noroeste,Sinaloa,2025,11,11/1/2025,21.5,0,50.2,33.97,Bajo
Noroeste,Baja California,2025,11,11/1/2025,21.5,0,50.2,33.97,Bajo
Noroeste,Baja California Sur,2025,11,11/1/2025,21.5,0,50.2,33.97,Bajo
Noroeste,Sonora,2025,12,12/1/2025,16.3,0,52.9,28.68,Bajo
Noroeste,Sinaloa,2025,12,12/1/2025,16.3,0,52.9,28.68,Bajo
Noroeste,Baja California,2025,12,12/1/2025,16.3,0,52.9,28.68,Bajo
Noroeste,Baja California Sur,2025,12,12/1/2025,16.3,0,52.9,28.68,Bajo
Occidente,Jalisco,2018,1,1/1/2018,13.1,0,51.4,24.82,Bajo
Occidente,Guanajuato,2018,1,1/1/2018,13.1,0,51.4,24.82,Bajo
Occidente,Aguascalientes,2018,1,1/1/2018,13.1,0,51.4,24.82,Bajo
Occidente,Querétaro,2018,1,1/1/2018,13.1,0,51.4,24.82,Bajo
Occidente,Jalisco,2018,2,2/1/2018,14.1,2,48.5,27.34,Bajo
Occidente,Guanajuato,2018,2,2/1/2018,14.1,2,48.5,27.34,Bajo
Occidente,Aguascalientes,2018,2,2/1/2018,14.1,2,48.5,27.34,Bajo
Occidente,Querétaro,2018,2,2/1/2018,14.1,2,48.5,27.34,Bajo
Occidente,Jalisco,2018,3,3/1/2018,21,0,47.2,32.8,Bajo
Occidente,Guanajuato,2018,3,3/1/2018,21,0,47.2,32.8,Bajo
Occidente,Aguascalientes,2018,3,3/1/2018,21,0,47.2,32.8,Bajo
Occidente,Querétaro,2018,3,3/1/2018,21,0,47.2,32.8,Bajo
Occidente,Jalisco,2018,4,4/1/2018,21.6,1,47.4,34.5,Bajo
Occidente,Guanajuato,2018,4,4/1/2018,21.6,1,47.4,34.5,Bajo
Occidente,Aguascalientes,2018,4,4/1/2018,21.6,1,47.4,34.5,Bajo
Occidente,Querétaro,2018,4,4/1/2018,21.6,1,47.4,34.5,Bajo
Occidente,Jalisco,2018,5,5/1/2018,26.8,0,52.5,40.34,Medio
Occidente,Guanajuato,2018,5,5/1/2018,26.8,0,52.5,40.34,Medio
Occidente,Aguascalientes,2018,5,5/1/2018,26.8,0,52.5,40.34,Medio
Occidente,Querétaro,2018,5,5/1/2018,26.8,0,52.5,40.34,Medio
Occidente,Jalisco,2018,6,6/1/2018,20.6,2,67.7,38.35,Medio
Occidente,Guanajuato,2018,6,6/1/2018,20.6,2,67.7,38.35,Medio
Occidente,Aguascalientes,2018,6,6/1/2018,20.6,2,67.7,38.35,Medio
Occidente,Querétaro,2018,6,6/1/2018,20.6,2,67.7,38.35,Medio
Occidente,Jalisco,2018,7,7/1/2018,23.7,0,66.7,39.65,Medio
Occidente,Guanajuato,2018,7,7/1/2018,23.7,0,66.7,39.65,Medio
Occidente,Aguascalientes,2018,7,7/1/2018,23.7,0,66.7,39.65,Medio
Occidente,Querétaro,2018,7,7/1/2018,23.7,0,66.7,39.65,Medio
Occidente,Jalisco,2018,8,8/1/2018,22,2,63.9,39.15,Medio
Occidente,Guanajuato,2018,8,8/1/2018,22,2,63.9,39.15,Medio
Occidente,Aguascalientes,2018,8,8/1/2018,22,2,63.9,39.15,Medio
Occidente,Querétaro,2018,8,8/1/2018,22,2,63.9,39.15,Medio
Occidente,Jalisco,2018,9,9/1/2018,20.3,1,61.9,35.85,Medio
Occidente,Guanajuato,2018,9,9/1/2018,20.3,1,61.9,35.85,Medio
Occidente,Aguascalientes,2018,9,9/1/2018,20.3,1,61.9,35.85,Medio
Occidente,Querétaro,2018,9,9/1/2018,20.3,1,61.9,35.85,Medio
Occidente,Jalisco,2018,10,10/1/2018,20,0,55.4,33.25,Bajo
Occidente,Guanajuato,2018,10,10/1/2018,20,0,55.4,33.25,Bajo
Occidente,Aguascalientes,2018,10,10/1/2018,20,0,55.4,33.25,Bajo
Occidente,Querétaro,2018,10,10/1/2018,20,0,55.4,33.25,Bajo
Occidente,Jalisco,2018,11,11/1/2018,18.2,0,49.8,30.13,Bajo
Occidente,Guanajuato,2018,11,11/1/2018,18.2,0,49.8,30.13,Bajo
Occidente,Aguascalientes,2018,11,11/1/2018,18.2,0,49.8,30.13,Bajo
Occidente,Querétaro,2018,11,11/1/2018,18.2,0,49.8,30.13,Bajo
Occidente,Jalisco,2018,12,12/1/2018,14.3,0,54.5,26.83,Bajo
Occidente,Guanajuato,2018,12,12/1/2018,14.3,0,54.5,26.83,Bajo
Occidente,Aguascalientes,2018,12,12/1/2018,14.3,0,54.5,26.83,Bajo
Occidente,Querétaro,2018,12,12/1/2018,14.3,0,54.5,26.83,Bajo
Occidente,Jalisco,2019,1,1/1/2019,15.2,0,48.1,26.53,Bajo
Occidente,Guanajuato,2019,1,1/1/2019,15.2,0,48.1,26.53,Bajo
Occidente,Aguascalientes,2019,1,1/1/2019,15.2,0,48.1,26.53,Bajo
Occidente,Querétaro,2019,1,1/1/2019,15.2,0,48.1,26.53,Bajo
Occidente,Jalisco,2019,2,2/1/2019,15.2,0,43.5,25.57,Bajo
Occidente,Guanajuato,2019,2,2/1/2019,15.2,0,43.5,25.57,Bajo
Occidente,Aguascalientes,2019,2,2/1/2019,15.2,0,43.5,25.57,Bajo
Occidente,Querétaro,2019,2,2/1/2019,15.2,0,43.5,25.57,Bajo
Occidente,Jalisco,2019,3,3/1/2019,19.4,0,49.3,31.36,Bajo
Occidente,Guanajuato,2019,3,3/1/2019,19.4,0,49.3,31.36,Bajo
Occidente,Aguascalientes,2019,3,3/1/2019,19.4,0,49.3,31.36,Bajo
Occidente,Querétaro,2019,3,3/1/2019,19.4,0,49.3,31.36,Bajo
Occidente,Jalisco,2019,4,4/1/2019,20.3,2,44,33.26,Bajo
Occidente,Guanajuato,2019,4,4/1/2019,20.3,2,44,33.26,Bajo
Occidente,Aguascalientes,2019,4,4/1/2019,20.3,2,44,33.26,Bajo
Occidente,Querétaro,2019,4,4/1/2019,20.3,2,44,33.26,Bajo
Occidente,Jalisco,2019,5,5/1/2019,25,2,50,39.74,Medio
Occidente,Guanajuato,2019,5,5/1/2019,25,2,50,39.74,Medio
Occidente,Aguascalientes,2019,5,5/1/2019,25,2,50,39.74,Medio
Occidente,Querétaro,2019,5,5/1/2019,25,2,50,39.74,Medio
Occidente,Jalisco,2019,6,6/1/2019,22.3,0,65.1,37.82,Medio
Occidente,Guanajuato,2019,6,6/1/2019,22.3,0,65.1,37.82,Medio
Occidente,Aguascalientes,2019,6,6/1/2019,22.3,0,65.1,37.82,Medio
Occidente,Querétaro,2019,6,6/1/2019,22.3,0,65.1,37.82,Medio
Occidente,Jalisco,2019,7,7/1/2019,24.6,0,65.1,40.34,Medio
Occidente,Guanajuato,2019,7,7/1/2019,24.6,0,65.1,40.34,Medio
Occidente,Aguascalientes,2019,7,7/1/2019,24.6,0,65.1,40.34,Medio
Occidente,Querétaro,2019,7,7/1/2019,24.6,0,65.1,40.34,Medio
Occidente,Jalisco,2019,8,8/1/2019,21.4,2,69.9,39.67,Medio
Occidente,Guanajuato,2019,8,8/1/2019,21.4,2,69.9,39.67,Medio
Occidente,Aguascalientes,2019,8,8/1/2019,21.4,2,69.9,39.67,Medio
Occidente,Querétaro,2019,8,8/1/2019,21.4,2,69.9,39.67,Medio
Occidente,Jalisco,2019,9,9/1/2019,24,0,63.5,39.33,Medio
Occidente,Guanajuato,2019,9,9/1/2019,24,0,63.5,39.33,Medio
Occidente,Aguascalientes,2019,9,9/1/2019,24,0,63.5,39.33,Medio
Occidente,Querétaro,2019,9,9/1/2019,24,0,63.5,39.33,Medio
Occidente,Jalisco,2019,10,10/1/2019,19.8,1,54.5,33.86,Bajo
Occidente,Guanajuato,2019,10,10/1/2019,19.8,1,54.5,33.86,Bajo
Occidente,Aguascalientes,2019,10,10/1/2019,19.8,1,54.5,33.86,Bajo
Occidente,Querétaro,2019,10,10/1/2019,19.8,1,54.5,33.86,Bajo
Occidente,Jalisco,2019,11,11/1/2019,16.3,1,50.2,29.13,Bajo
Occidente,Guanajuato,2019,11,11/1/2019,16.3,1,50.2,29.13,Bajo
Occidente,Aguascalientes,2019,11,11/1/2019,16.3,1,50.2,29.13,Bajo
Occidente,Querétaro,2019,11,11/1/2019,16.3,1,50.2,29.13,Bajo
Occidente,Jalisco,2019,12,12/1/2019,14.9,1,49.5,27.43,Bajo
Occidente,Guanajuato,2019,12,12/1/2019,14.9,1,49.5,27.43,Bajo
Occidente,Aguascalientes,2019,12,12/1/2019,14.9,1,49.5,27.43,Bajo
Occidente,Querétaro,2019,12,12/1/2019,14.9,1,49.5,27.43,Bajo
Occidente,Jalisco,2020,1,1/1/2020,14.1,0,50.3,25.67,Bajo
Occidente,Guanajuato,2020,1,1/1/2020,14.1,0,50.3,25.67,Bajo
Occidente,Aguascalientes,2020,1,1/1/2020,14.1,0,50.3,25.67,Bajo
Occidente,Querétaro,2020,1,1/1/2020,14.1,0,50.3,25.67,Bajo
Occidente,Jalisco,2020,2,2/1/2020,17.1,0,49.6,28.94,Bajo
Occidente,Guanajuato,2020,2,2/1/2020,17.1,0,49.6,28.94,Bajo
Occidente,Aguascalientes,2020,2,2/1/2020,17.1,0,49.6,28.94,Bajo
Occidente,Querétaro,2020,2,2/1/2020,17.1,0,49.6,28.94,Bajo
Occidente,Jalisco,2020,3,3/1/2020,19.7,0,43.9,30.65,Bajo
Occidente,Guanajuato,2020,3,3/1/2020,19.7,0,43.9,30.65,Bajo
Occidente,Aguascalientes,2020,3,3/1/2020,19.7,0,43.9,30.65,Bajo
Occidente,Querétaro,2020,3,3/1/2020,19.7,0,43.9,30.65,Bajo
Occidente,Jalisco,2020,4,4/1/2020,23.1,0,42.6,34.18,Bajo
Occidente,Guanajuato,2020,4,4/1/2020,23.1,0,42.6,34.18,Bajo
Occidente,Aguascalientes,2020,4,4/1/2020,23.1,0,42.6,34.18,Bajo
Occidente,Querétaro,2020,4,4/1/2020,23.1,0,42.6,34.18,Bajo
Occidente,Jalisco,2020,5,5/1/2020,23.9,0,52.4,37,Medio
Occidente,Guanajuato,2020,5,5/1/2020,23.9,0,52.4,37,Medio
Occidente,Aguascalientes,2020,5,5/1/2020,23.9,0,52.4,37,Medio
Occidente,Querétaro,2020,5,5/1/2020,23.9,0,52.4,37,Medio
Occidente,Jalisco,2020,6,6/1/2020,24,0,70.5,40.83,Medio
Occidente,Guanajuato,2020,6,6/1/2020,24,0,70.5,40.83,Medio
Occidente,Aguascalientes,2020,6,6/1/2020,24,0,70.5,40.83,Medio
Occidente,Querétaro,2020,6,6/1/2020,24,0,70.5,40.83,Medio
Occidente,Jalisco,2020,7,7/1/2020,22.6,0,69.5,38.99,Medio
Occidente,Guanajuato,2020,7,7/1/2020,22.6,0,69.5,38.99,Medio
Occidente,Aguascalientes,2020,7,7/1/2020,22.6,0,69.5,38.99,Medio
Occidente,Querétaro,2020,7,7/1/2020,22.6,0,69.5,38.99,Medio
Occidente,Jalisco,2020,8,8/1/2020,23.3,0,68.2,39.5,Medio
Occidente,Guanajuato,2020,8,8/1/2020,23.3,0,68.2,39.5,Medio
Occidente,Aguascalientes,2020,8,8/1/2020,23.3,0,68.2,39.5,Medio
Occidente,Querétaro,2020,8,8/1/2020,23.3,0,68.2,39.5,Medio
Occidente,Jalisco,2020,9,9/1/2020,18.5,0,68.6,34.22,Bajo
Occidente,Guanajuato,2020,9,9/1/2020,18.5,0,68.6,34.22,Bajo
Occidente,Aguascalientes,2020,9,9/1/2020,18.5,0,68.6,34.22,Bajo
Occidente,Querétaro,2020,9,9/1/2020,18.5,0,68.6,34.22,Bajo
Occidente,Jalisco,2020,10,10/1/2020,17.4,1,57.9,31.9,Bajo
Occidente,Guanajuato,2020,10,10/1/2020,17.4,1,57.9,31.9,Bajo
Occidente,Aguascalientes,2020,10,10/1/2020,17.4,1,57.9,31.9,Bajo
Occidente,Querétaro,2020,10,10/1/2020,17.4,1,57.9,31.9,Bajo
Occidente,Jalisco,2020,11,11/1/2020,16.8,1,53.1,30.27,Bajo
Occidente,Guanajuato,2020,11,11/1/2020,16.8,1,53.1,30.27,Bajo
Occidente,Aguascalientes,2020,11,11/1/2020,16.8,1,53.1,30.27,Bajo
Occidente,Querétaro,2020,11,11/1/2020,16.8,1,53.1,30.27,Bajo
Occidente,Jalisco,2020,12,12/1/2020,14.8,2,54,29.14,Bajo
Occidente,Guanajuato,2020,12,12/1/2020,14.8,2,54,29.14,Bajo
Occidente,Aguascalientes,2020,12,12/1/2020,14.8,2,54,29.14,Bajo
Occidente,Querétaro,2020,12,12/1/2020,14.8,2,54,29.14,Bajo
Occidente,Jalisco,2021,1,1/1/2021,13.7,2,47.9,26.79,Bajo
Occidente,Guanajuato,2021,1,1/1/2021,13.7,2,47.9,26.79,Bajo
Occidente,Aguascalientes,2021,1,1/1/2021,13.7,2,47.9,26.79,Bajo
Occidente,Querétaro,2021,1,1/1/2021,13.7,2,47.9,26.79,Bajo
Occidente,Jalisco,2021,2,2/1/2021,15.7,1,49,28.21,Bajo
Occidente,Guanajuato,2021,2,2/1/2021,15.7,1,49,28.21,Bajo
Occidente,Aguascalientes,2021,2,2/1/2021,15.7,1,49,28.21,Bajo
Occidente,Querétaro,2021,2,2/1/2021,15.7,1,49,28.21,Bajo
Occidente,Jalisco,2021,3,3/1/2021,21.1,0,46,32.66,Bajo
Occidente,Guanajuato,2021,3,3/1/2021,21.1,0,46,32.66,Bajo
Occidente,Aguascalientes,2021,3,3/1/2021,21.1,0,46,32.66,Bajo
Occidente,Querétaro,2021,3,3/1/2021,21.1,0,46,32.66,Bajo
Occidente,Jalisco,2021,4,4/1/2021,21.8,2,42.7,34.7,Bajo
Occidente,Guanajuato,2021,4,4/1/2021,21.8,2,42.7,34.7,Bajo
Occidente,Aguascalientes,2021,4,4/1/2021,21.8,2,42.7,34.7,Bajo
Occidente,Querétaro,2021,4,4/1/2021,21.8,2,42.7,34.7,Bajo
Occidente,Jalisco,2021,5,5/1/2021,24,2,47.6,38.09,Medio
Occidente,Guanajuato,2021,5,5/1/2021,24,2,47.6,38.09,Medio
Occidente,Aguascalientes,2021,5,5/1/2021,24,2,47.6,38.09,Medio
Occidente,Querétaro,2021,5,5/1/2021,24,2,47.6,38.09,Medio
Occidente,Jalisco,2021,6,6/1/2021,22.1,1,72.4,39.99,Medio
Occidente,Guanajuato,2021,6,6/1/2021,22.1,1,72.4,39.99,Medio
Occidente,Aguascalientes,2021,6,6/1/2021,22.1,1,72.4,39.99,Medio
Occidente,Querétaro,2021,6,6/1/2021,22.1,1,72.4,39.99,Medio
Occidente,Jalisco,2021,7,7/1/2021,23.5,0,72.4,40.55,Medio
Occidente,Guanajuato,2021,7,7/1/2021,23.5,0,72.4,40.55,Medio
Occidente,Aguascalientes,2021,7,7/1/2021,23.5,0,72.4,40.55,Medio
Occidente,Querétaro,2021,7,7/1/2021,23.5,0,72.4,40.55,Medio
Occidente,Jalisco,2021,8,8/1/2021,22.8,0,72.7,39.87,Medio
Occidente,Guanajuato,2021,8,8/1/2021,22.8,0,72.7,39.87,Medio
Occidente,Aguascalientes,2021,8,8/1/2021,22.8,0,72.7,39.87,Medio
Occidente,Querétaro,2021,8,8/1/2021,22.8,0,72.7,39.87,Medio
Occidente,Jalisco,2021,9,9/1/2021,22.7,0,65.9,38.42,Medio
Occidente,Guanajuato,2021,9,9/1/2021,22.7,0,65.9,38.42,Medio
Occidente,Aguascalientes,2021,9,9/1/2021,22.7,0,65.9,38.42,Medio
Occidente,Querétaro,2021,9,9/1/2021,22.7,0,65.9,38.42,Medio
Occidente,Jalisco,2021,10,10/1/2021,17.9,0,53.3,30.53,Bajo
Occidente,Guanajuato,2021,10,10/1/2021,17.9,0,53.3,30.53,Bajo
Occidente,Aguascalientes,2021,10,10/1/2021,17.9,0,53.3,30.53,Bajo
Occidente,Querétaro,2021,10,10/1/2021,17.9,0,53.3,30.53,Bajo
Occidente,Jalisco,2021,11,11/1/2021,16.5,0,56.6,29.67,Bajo
Occidente,Guanajuato,2021,11,11/1/2021,16.5,0,56.6,29.67,Bajo
Occidente,Aguascalientes,2021,11,11/1/2021,16.5,0,56.6,29.67,Bajo
Occidente,Querétaro,2021,11,11/1/2021,16.5,0,56.6,29.67,Bajo
Occidente,Jalisco,2021,12,12/1/2021,15.3,0,47.7,26.58,Bajo
Occidente,Guanajuato,2021,12,12/1/2021,15.3,0,47.7,26.58,Bajo
Occidente,Aguascalientes,2021,12,12/1/2021,15.3,0,47.7,26.58,Bajo
Occidente,Querétaro,2021,12,12/1/2021,15.3,0,47.7,26.58,Bajo
Occidente,Jalisco,2022,1,1/1/2022,14.5,1,51.8,27.48,Bajo
Occidente,Guanajuato,2022,1,1/1/2022,14.5,1,51.8,27.48,Bajo
Occidente,Aguascalientes,2022,1,1/1/2022,14.5,1,51.8,27.48,Bajo
Occidente,Querétaro,2022,1,1/1/2022,14.5,1,51.8,27.48,Bajo
Occidente,Jalisco,2022,2,2/1/2022,17.8,0,49.7,29.77,Bajo
Occidente,Guanajuato,2022,2,2/1/2022,17.8,0,49.7,29.77,Bajo
Occidente,Aguascalientes,2022,2,2/1/2022,17.8,0,49.7,29.77,Bajo
Occidente,Querétaro,2022,2,2/1/2022,17.8,0,49.7,29.77,Bajo
Occidente,Jalisco,2022,3,3/1/2022,18.6,1,43.8,30.44,Bajo
Occidente,Guanajuato,2022,3,3/1/2022,18.6,1,43.8,30.44,Bajo
Occidente,Aguascalientes,2022,3,3/1/2022,18.6,1,43.8,30.44,Bajo
Occidente,Querétaro,2022,3,3/1/2022,18.6,1,43.8,30.44,Bajo
Occidente,Jalisco,2022,4,4/1/2022,22.5,2,44.7,35.85,Medio
Occidente,Guanajuato,2022,4,4/1/2022,22.5,2,44.7,35.85,Medio
Occidente,Aguascalientes,2022,4,4/1/2022,22.5,2,44.7,35.85,Medio
Occidente,Querétaro,2022,4,4/1/2022,22.5,2,44.7,35.85,Medio
Occidente,Jalisco,2022,5,5/1/2022,26.1,0,48.3,38.63,Medio
Occidente,Guanajuato,2022,5,5/1/2022,26.1,0,48.3,38.63,Medio
Occidente,Aguascalientes,2022,5,5/1/2022,26.1,0,48.3,38.63,Medio
Occidente,Querétaro,2022,5,5/1/2022,26.1,0,48.3,38.63,Medio
Occidente,Jalisco,2022,6,6/1/2022,22.2,0,60.9,36.82,Medio
Occidente,Guanajuato,2022,6,6/1/2022,22.2,0,60.9,36.82,Medio
Occidente,Aguascalientes,2022,6,6/1/2022,22.2,0,60.9,36.82,Medio
Occidente,Querétaro,2022,6,6/1/2022,22.2,0,60.9,36.82,Medio
